User ID,Node,Brand A,Brand B,Brand C
CYGpKqof2UK9VYbJSHcjpQ,4485,0.9406,0.9484,0
CYJXK7dbPFi0nxV0i3XcRQ,4486,0,0.7445,0
CYeLAdKBk5OR8JFLp0gThA,4487,0,-0.1255,0
CYj5AqaLWdnzCfFTdTacvg,4488,0,0,0.9295
CYmf0jUcgjeGVIVCc4iGsg,4489,0.3217,0,0
CYqu48u1kHLtVcFtxn5Ctw,4490,0,0,0.8913
CYyOM_Jo3vc9FZICIwW8Yw,4491,0,0,0.8892
CZNFgIX64F0tg739Tdb3FA,4492,0.8493,0,0
CZNX45_DlV_yZDMRqmIfww,4493,0.9184,0,0
CZQbBtlivKerTpDFD4nytg,4494,0.9115,0,0
CZe-KCSkxiP9u4giuCILwg,4495,0.8859,0,0
CZsu94OZGVaN9Jsbvnl4dA,4496,0.8922,0,0
CZwuiEQJnawL2sWg9bGS6A,4497,0,0.9435,0
CZzamaiPxlQI9W4d0xB3hA,4498,0,0,0.9267
C_IZf0lkgef8oURSImyCYg,4499,0,0,0.8115
C_hUvw2z0R-Rv0yZb6QCZA,4500,0,0.8622,0
C_mFj7_oboONCLZkjecDVg,4501,0.9333,0,0
CaFbx2zBXiAUC-JmgsyDnQ,4502,0,0.6607,0
CaPf4tvu64_haJovAZMaKg,4503,0.7172,0,0
CakgwQJBVh-WO93XzPV5LQ,4504,0,-0.3564,0
CatPIDaQebZsz6UsObCurQ,4505,0,0.4799,0
CavYw5dDSpoFuYpss50qAw,4506,0,0.8557,0
Cb3iZX-xHco1aqhmJjHcGw,4507,0.7701,0,0
Cb40HUPURuMzff9d9BvZ-w,4508,0,0,0.9062
CbaN90oDgulSgSON4lk_pA,4509,0,0,0.868
Cbd7NJJa7NzS_uZGTiMZ2g,4510,0.9308,0,0
CbjHToIoS5hWzx753Je49A,4511,0.9321,0,0
CcLrvLs-FRqo9ub3lC3hnQ,4512,0,0.6192,0
CcNXZrPC6csNTrpENRkDEA,4513,0.9544,0,0
CcdAhDwYX7WTQX0OSF1SJQ,4514,0.4137,0,0
CcgPkFQqeg6dDJAoY5PQFw,4515,0.9032,0,0
Ccv0TwUOlg10EcykK-RkmA,4516,0.7591,0.8315,0
Cd4oI8_bsofo9OYDqc-Xjw,4517,0.8877,0,0
Cd6zsjgvkUwZr2gdPIPgcw,4518,0,0,0.4855
CdKQJqAnqKtA5XwWlC1htw,4519,0,0.9349,0
CdXtUR_0rXb4H-ePhe9r_g,4520,0.6395,0,0
Cdhp80qQ1NlRk8iMxAemmQ,4521,0.888,0,0
CdhplOTVbbT5nSnnQkyVwA,4522,0.8597,0,0
CdqIBnH7CYmBJd13Op855A,4523,0,0.8501,0
CdyR_Vg-K0sNPmfnjBRStA,4524,0,0.8996,0
Ce34j2CUZ6FUf5rT-2X54A,4525,0,0,0.4188
Ce4FlkeycjZGHzneinApwQ,4526,0,0,0.9034
CeGkQXMaequBJP3hm5k_ng,4527,0.9006,0,0
CeXoewl5ClxeugM0vbYL9g,4528,0,0,0.7557
Cep8WlXpdmJ_NJ92hnd8xw,4529,0,0,0.3418
Cf6Hu4wexJUY4BdYdtWntA,4530,0,0.948,0
CfKT4Pr7QYIUlcq4fnKfgg,4531,0,0,0.905
CfjZURcbaKtiSsORx3Y17g,4532,0.9278,0.9138,0
Cfkik5CyXjJW1qvVYaXFQg,4533,0,0,0.6854
Cfmw4egCfnTlLRxkFEFehQ,4534,0,0,0.596
Cg7M1UAkXXfGxJGSCRJorg,4535,0,0,0.9244
CgZ96-uqb8x3NQ9H8vEZww,4536,0,0,0.7734
Cgtr2JAIXttZ2QnBLA3Fng,4537,0,0.8959,0
ChEBfVLO1hYtQnwWFwN4dQ,4538,0,0.9083,0
Ch_7uOfV3bSWS9f1aGFkrQ,4539,-0.4452,0,0
ChrdTlE-ATD7kil4mPU14w,4540,0,0.3987,0
CivLOrB36bhEgnOQEuUzWg,4541,0.9293,0.7902,0
Cj1k8zkMFrBs2SbnPGDTHA,4542,0,0,0.9136
CjAhx86X9m4HboMLxftItQ,4543,0,0,0.9
CjDHwUI7Jz38XyDKa42ryA,4544,0,0.9375,0
CjII4qAZ0r4g4eWoJIgcig,4545,0.761,0,0
CjJhEzdWQNEKa7grwPRQyg,4546,0,0,0.9555
CjSGzldBiCDrM0QHhlwbhA,4547,0.8718,0,0
CjVUaf3GA_5tilu4YrQAEw,4548,0.9099,0.9186,0
CjzwYUYlusADOU4CtSXYeA,4549,0,0,0.8899
Ck0x5iCLYD-2h0gNfe2oCQ,4550,0,0,0.8295
Ck16ToZtZ7Wf3Vim6aSYgg,4551,0.9231,0,0
CkKZ77OcsctbqyOScb3M7g,4552,0.8947,0,0
CkqcinPlx0q6erJ8c0TZTQ,4553,0.9474,0,0
CkwAmZutnL7nMF1oUWUFoA,4554,-0.8881,0,0
Cl9vk70UwYIQ3NOJRGdKPQ,4555,0,0.9017,0
ClBEaik_YF_5SjtnXIV_WQ,4556,0,0.8724,0
ClKS1U82jOn8T5WIuFpnkw,4557,0.934,0,0
ClNzn9xcTxN_KIvO9iLyJQ,4558,0,0.8716,0
CllLV_3SQcG6m-oE9JoDFQ,4559,0,0.9433,0
ClqjpJonzLUGrZLtmtYTdg,4560,0.9439,0,0
CmDPkPrHsYcaHrwTr56Dvg,4561,0,0,0.9369
CmHGAxhStJ2XCqLKQXlQlQ,4562,0.5952,0,0
CmHpPPiUSqy4gVIeJyF8LQ,4563,0,0.7323,0
CmR9s-2zH20UkmUt5Qwqnw,4564,0,0.9167,0
CmZ4sCqz5CROg0evXHaENw,4565,0,0.9288,0
CmZFVQhLg9Eu1v_YehSkYw,4566,0.8429,0,0
CmjQyDQImnlhXROkVOrhPw,4567,0,0,-0.004
CmtZvfoiyih-MSasTKpqmg,4568,0,0,0.9202
CmwXQBjhqxnuGmZMgmdPdw,4569,0.7101,0,0
CnQru3rAjmDEIjsQFgF1Ig,4570,0.1937,0,0
CnSkiqatbrNDhB5XX5HfCg,4571,0.8805,0,0
CnUlrMH800HkR--r3zn9MA,4572,0,0,0.9
CnZuaNRWToawY7CL3c3NtQ,4573,0,0,0.9395
CnjK0VmUTzF-zPEM6QGvpQ,4574,0.9509,0,0
CoOapqZ3aAZGt7P7qT4y-Q,4575,0.9282,0,0
CoULkkk4RQ2q5yfT6ULdCw,4576,0.8831,0,0
CoYwLNgMNzviYwQ_7tcUcA,4577,0,0.9519,0
CojvDL3mNijk0uZJf1B4EQ,4578,0.862,0,0
Cp10iqqbOWOmzgW-EmrmaA,4579,0.5947,0,0
CpF7DFGTijUDIEwHVFmJYQ,4580,0.9347,0,0
CpM970FoZVTX_JGZqe2QaQ,4581,0.9558,0,0
Cq1KuFVWv5MSL22t4sk1Jg,4582,0,0.8777,0
Cq6DKlVEugHaH1u90AYPZg,4583,0,0,0.9078
Cq7eJe3ghqCisTxjDk2uwg,4584,0,0.8601,0
CqHfl-6xwZrr89lbJJhU5A,4585,0,0.8756,0
Cqmn-IdPB2XS44GsUvaa6Q,4586,0,0,0.4188
Cr5k9Iq6GC5V4bfHKNt-fA,4587,0,0.8247,0
CrOSQAyOPR12PRXBkdwgfA,4588,0,0.9189,0
CrQvCpC7BOsvk_3f0HR8DQ,4589,0,0,0.9261
Crckttv12lhD2KrHy9Khyw,4590,0,0,0.7837
CroLKvkWdR7pm2_4OusTgA,4591,0,0,0.9491
CrpQJGls_uR9iwCRwS0jlw,4592,0,0,0.5539
Cs0z3IrpOGqRbDOp0Zo2bg,4593,0,0.7715,0
Cs72RRoeaDYlzTI559baAw,4594,0,0,0.2081
Cscvn67CTOI4Rf4J8F5k9Q,4595,0,0.9529,0
Csjs3VuAlnL5b2QnWYImbw,4596,0.7956,0,0
Csk3L8VG3Iwjspn1qGMX8A,4597,0.9274,0,0
Ct25jCAjdFEaq_uzgZ_M6A,4598,0.9527,0,0
Ct3YAluhUaO1K9kCcOReqw,4599,0,0.5426,0
CtgTtg3JXpkma0XP6xqkvg,4600,0,0,0.9544
CumJftTcNhqpO4eAjEosCQ,4601,0.9123,0,0
Cv2CEc-6BdYYTmsJVTdLKw,4602,0,0.9387,0
CvG59bl0XSjK_6OhADbSNA,4603,0,0,0.9383
CvNqU4g89Y-HSbPiMMj1_g,4604,0,0.9492,0
CvW4CJsyPRjB0q6nvDH4nQ,4605,0,0,0.5812
CveaC8QXi5Toje4Cay-3Ng,4606,0,0.2956,0
Cvi8nZTwDVaQkqmmgQwQMw,4607,0,0,0.8378
CvmXuFe1JiYAhIbWpIysTg,4608,0,0,0.9445
CvmfGBr_zivbc1jYGhIZiA,4609,0,0.7818,0
Cvx4_EhHRsYgrbWDjDQIqw,4610,0.8219,0,0
Cw8gWwSqTXu1cdxFhXlTBQ,4611,0.6784,0,0
CwCCfA5rPfjgD_SMazbr3g,4612,0.9522,0,0
CwL_9fYhtjafY0POccmy-w,4613,0,0.9365,0
CwP0ICdKO_T_64-ClM7q9A,4614,-0.4012,0.8474,0
CwZAVzvUp08uC6tkmNJo4A,4615,0,0.8642,0
CwkewhZ9ZBv2Rw6xvh0RZQ,4616,0.8284,0,0
CwmhmxJze9Taa_ELaLynwQ,4617,0.7988,0,0
CwxIfb4wtNi7JEcd_mz3tw,4618,0.8407,0,0
CxFnonn05P-7tiq7PCMfzA,4619,-0.3935,0,0
CxOmXOfgkYaRcMnmthKcGA,4620,0,0.8862,0
CxZGslegGPJduVdZKQJuqQ,4621,0,0.5969,0
Cxattiji73QlNF2XaE1Igg,4622,0.6665,0,0
CxuKc_M4pXQGBQdJDHvxtQ,4623,0,0,-0.2335
Cxw-zKrlVgG7ijZjBZhlAQ,4624,0.9226,0,0
Cxyc60yJdaMIZkM5oas_lQ,4625,0,0.4353,0
CyLCvlD5UvHYIAQyh_9WLQ,4626,0.8002,0,0
CyalBRthHTEBHvNUH0gjQA,4627,0,0,0.9131
Cye1fDlmni6DepktlUi33w,4628,0.9455,0,0
CzDEIf9UHavtltON2JkoOg,4629,0,0.8335,0
CzMp7IX0vQ1q5cWiYrsy4A,4630,0,0,0.64
CzOvhh_j5FTeL0Y19zTI9w,4631,0.9043,0,0
CzQHJTrAStm9h9XVsxC0AQ,4632,0.9302,0,0
CzZHxhRePTT3ZzFIkaW9XQ,4633,0,0,0.9169
D-GnUxXxX3Cn-pdx5GL0rw,4634,0.853,0,0
D-P92irH-MDyq7OYBxWreA,4635,0,0.9564,0
D-_hQztnH2ozXeeOGnBSDg,4636,0.8919,0,0
D-aSDbh4DMysPp3LAtgo1w,4637,0,0,0.5011
D-fwm-xzRwNqCLO_V_mLlA,4638,0,0.9375,0
D-hCb9hGPFc1ApjPF6PevQ,4639,0,0.9481,0
D00_hYr7kRO27kS1_TMqvg,4640,0,0.5426,0
D0E_QtHvCG1JxqLciikgJw,4641,0,0.9247,0
D0Hq52yx22G0faOI91HsCQ,4642,0,0,0.7938
D0PFTHH8ygMrgbjf3E1k6Q,4643,0,0,0.6983
D0ZchnO0RCSbSHj4Z-Rb0A,4644,0,0,0.9194
D0iIoYbCqSLXX-gu_hTioQ,4645,0.8817,0,0
D1FeVw9U_00mk-L1J_rcJA,4646,0,0,0.9302
D1eYNoW25rsEzvW_WnANkw,4647,0,0,0.9429
D20_F_mykozJW7IpRHWMDQ,4648,0,0,0.7506
D2STZU8NMp2cMWdyVDFOcQ,4649,0,0,0.9104
D2T81mT95tFFcSMUpIYxtQ,4650,-0.2829,0,0
D2WBLgdkgS69phazNyk8fA,4651,0,0.9546,0
D2WQXu98d7cQmDybdr8-8g,4652,0,0,0.9294
D2_DK37VKTzClbzQ76ME1w,4653,0,0.9408,0
D2fR31GTW-4p1-KYMRag9Q,4654,0,0.5969,0
D2qX9V1tyg5SPz0iD3FTKg,4655,0.7306,0,0
D3-UIqraVm1lIkAy-WoepQ,4656,0,0.6756,0
D39xGEIyYOaQ8uRrSdv62g,4657,0,0,0.9002
D3A9lY6lcLW2JT7FfiQzAw,4658,0,0.9341,0
D3M8ymarz5OhVGnW3hf6oQ,4659,0.9181,0,0
D3PNyk9_2Tebki6nTcQH_w,4660,0.9383,0,0
D3S3IMyxtK6-MfYnFbYsLQ,4661,0.9467,0,0
D4C2-di3yy_cmSikQMH26Q,4662,0,-0.1407,0
D4JhFek02y6sd7XNc05n_g,4663,0,0.835,0
D4S3_ey-QC7isfvRrs9HQA,4664,-0.5339,0,0
D4V1QUFEayMor16ZTqb3nA,4665,0,0.8007,0
D4YfypO3w2oYJ3tkDVx9vw,4666,0.7383,0,0
D4d1P-h_k792Az6kl1u5ig,4667,0,0.6173,0
D4eVxqcWuh4xjAz8kUguVg,4668,0,0,0.1623
D5-s_vBgPrWY5aaI9RHeMg,4669,0,0,0.9272
D57haLzXs_bDxtmSlIA4HA,4670,0,0.9564,0
D5MYvUjjUkyh6IsKnoeebQ,4671,0,0.8759,0
D5eHZDXlAjVUrxKfEnuw2w,4672,0.8614,0.9245,0
D5ijaRJftIZI-rJE4Vfhtw,4673,0.8477,0,0
D627l_HxrHk8wZIwiX4BfA,4674,0,0,0.7143
D6NDCD312wn4j_WiTcy5YA,4675,0,0.9292,0
D6OcezXt4nBvDVAxHWEvVQ,4676,0,0,0.784
D6y93BWmiuhIe1FHkN79XA,4677,0,0,0.618
D74HH8cwF2uNdvGAUG8LeQ,4678,0,0,0.9154
D7Gllaphn2knXIkl7k0TZA,4679,0,0.9409,0
D7cdiuulL_0Tjyo7JrykWg,4680,0,0.9163,0
D7dRP5XyPCLW4AtnXOdxRg,4681,0,0.9236,0
D7p3W_1NVXZjWl8HLnktmQ,4682,0,0,0.8854
D7sTdfPW0avY89vVswhJOQ,4683,0.9266,0,0
D8-3_W2zWSwsn0KulGdPjQ,4684,0,0,0.9208
D88jHobaeDyIvEclC-qkvw,4685,0.796,0,0
D8qQCJRevCLkIpHjj9dj3g,4686,0,0,0.8717
D9GvEwGme8fNP4wXyIvcvg,4687,-0.336,0,0
D9IMOsV39BvoDNb08N9myQ,4688,0.9378,0,0
D9JPSQOgYSWTSGEVXh3-9Q,4689,0,-0.7149,0
D9Ouar9ujzlARJ9cwK_0fw,4690,0,0.844,0
D9Qyrtn3avtHldPx91UYcg,4691,0.9561,0,0
D9ZeuodrJccUCbPYgOrK2g,4692,0,0,0.5011
D9i3LUq4UHh9rg62kym8yA,4693,0,0.9564,0
DABYjL14JtIsYbyILNtc3w,4694,0,0.3,0
DAeC-Y66n-jNMJJw4oAfNQ,4695,0,0.9373,0
DAjlSsMftCEcV8QENR3QqA,4696,0,0,0.6323
DB0-BM9Mtb96aVdnNAf9UQ,4697,0,0.6588,0
DBMqKYaCUQzsu5bTH-NirQ,4698,0,0,0.9009
DBfgUKhAzSri9GKPZkcBtw,4699,0,0.8627,0
DBibPdXFg2GjlEwBEFJ1KA,4700,0.7485,0,0
DBpG8oDZoBfuuaQZvHVa1Q,4701,0.9183,0,0
DBphkpVpI4-SUxO8dDhLfQ,4702,0,0.8687,0
DC-VxgeA6dIqc-Z1Vy4clg,4703,0.8005,0,0
DC_ubCjNvxuU3EzfWJQmwA,4704,0,0,0.8498
DCniSgbjb1u3LuErLdOSyg,4705,0,0.9325,0.8402
DD0YfJTGHm34jRHDJ2xs-A,4706,0,0.9384,0
DDXmoNxbbW1RKJIAmMas7Q,4707,0,0.2689,0
DDixXfHOP76lu6FJu1uw_g,4708,0.9158,0,0.9306
DE2qSSdn22T7UwNwH0giUg,4709,0,0.8039,0
DEBefMdEFFoM9MiYWGm97Q,4710,0,0,0
DEMat4PEGX8ZqxI6P9-Ltg,4711,0,0,0.8398
DEOH_z7QaXnrH7vnmDl5KA,4712,0,0.9519,0
DEZwG27HkCu-C1OE09EEvg,4713,0,0,0.9558
DE_YXPaLQyv2t3pt9TDCtQ,4714,0,0.7765,0
DEa7zDve9DP70QmaqJcShQ,4715,0.4004,0,0
DEqdLc66ZztICELwzfwR2g,4716,0,0.725,0
DF3pL8EatKCBfsF0ok1qYw,4717,-0.5688,0,0
DFC5Nb0Kcycvq6SEI_n9Yg,4718,0,0.9574,0
DFKkX5h-kX4tABEbVfp45g,4719,0,0.8372,0
DFMI9uOk2IZfVLi6amPPTw,4720,0,0.8155,0
DFShltgWG7x27h05QiHHog,4721,0.9063,0,0
DFTBeZcOKsoeuMQR5qhAeQ,4722,0.7953,0,0
DFo_M8NYgD6c_Qbarz2Txw,4723,0.8559,0,0
DG4oEx4g-pgPPU8AMFxHrQ,4724,0,-0.3763,0
DGP2VA9H_nqNhgxVyKLt3Q,4725,0,0.9168,0
DGZ0Ij69IlZpZFr-yBBfxw,4726,0.7345,0,0
DGaiSToAcO7xRYSWl1AgIg,4727,0.9097,0,0
DGu1pFNUjQ6BF2uBWSkZHg,4728,0,0,0.8379
DH-ntjDwg36aQilU7ln98Q,4729,0.8679,0,0
DH1uQ20cBanbFMgaTYJ3qQ,4730,0.9314,0,0
DHkucMAlDBRTDp59lspK0g,4731,0,-0.6816,0
DI58JyL2d3Gg_G8o6cddxw,4732,-0.1741,0,0
DIDRxPGXSnTolLlv7jwBtw,4733,0.8798,0,0
DIEUIperZXFOYqaHqwNp8w,4734,0,0.8813,0
DIiDo5685dcNlUkSCAIrpA,4735,0,0,0.6197
DJHeJ0kww5dGJCEmLIMenA,4736,0,0,0.9103
DJLEdFIfqhr8zy3UzlUDuA,4737,0,0.6594,0
DJhZgLVnNWCkCBGY4dMEIQ,4738,0.8959,0,0
DK-uGe_YGIqttxHM8BFQyQ,4739,0,0,0.9279
DK0sqL2RSGVuB9j9sW2Qgg,4740,0,0,0.7359
DK57YibC5ShBmqQl97CKog,4741,0,0.9209,0
DKFVR3rof_LXMbqO9N4-_Q,4742,0.7313,0,0
DKjcp3x5Lb4duwWl0CVbAQ,4743,0,0.8225,0
DKst76KWk9v_R7E3wfTFYQ,4744,0.1422,0,0
DKvotcs0_RL36swpdhoHWA,4745,0,0.5839,0
DLTEjTArAa2hlKUK32lZHw,4746,0,0,0.9501
DLpDP-h4XXypsaH0cBZMJQ,4747,0,0.9042,0
DM95VIVHDcRyG549lR7KKQ,4748,0,-0.4497,0
DMEEPcyRVMw4NwyCSO5U7Q,4749,0.9232,0,0
DMNHrtRS_PNqt73AyAVMSw,4750,0.9473,0,0
DMV24whWQ97qeDQRT1qMqw,4751,0.9228,0,0
DMf9ENBvc-ghqXyTQYa8Hg,4752,0.9514,0,0
DMvwej-TrEZVX3hz8HAfGA,4753,0.8601,0,0
DN2mykFYFCb63VTdEU_Sjw,4754,0,0,0.8927
DN4nJuc_tYyZRO_XtUV3CA,4755,0.8241,0,0
DN6erJry7mAq6jYeCxRrVA,4756,-0.6119,0,0
DNJW3-pDdnK-cLzcWgfumg,4757,0,0,-0.8306
DNMPIs3j7uVLu6utrhbNpw,4758,0.6188,0,0
DNTdE6Px72MBj4pAVpBLDw,4759,0.859,0,0
DNg7JcfVVs4wtgKajmz2gQ,4760,0,0.7475,0
DNntARwKLJmAMH-FgihowQ,4761,0,0,0.8357
DO8s1vSCvp5p3Uj_x0DrQA,4762,0.8553,0,0
DOIj0fATpcKcCfucicPkQA,4763,-0.9148,0,0
DOYMXlGAT38M6csJpn93yg,4764,0,0,0.944
DOZ9inLpd04Ic0Mm1d9fbw,4765,0,0.9567,0
DOswGqYstkQ4PRPFcuqwuQ,4766,0,0.8348,0
DOv0p0r1kqOreqW07AApmQ,4767,0.4571,0,0
DP2sFFhxj_Ye0zMlswb2Bg,4768,0,0,0.889
DPHR2HSPwXNG5rbiwi-Fsw,4769,0.9457,0,0
DPN_d7tcak6-uUeN2LKroA,4770,0,0,0.8918
DPWJ9WvsjtwqhI9mjVryFA,4771,0,0.8499,0
DQ-pPC6Uzts72TTWcX6hFg,4772,0,0,0.7772
DQ5UffTgDFjDxQN_h9bhgA,4773,0,0,0.7106
DQQpuOpMs-zn8a9-CTKTRA,4774,0.8783,0,0
DRF6CKf4BHPaMMOi2qEUHA,4775,0.9037,0,0
DRH27qFWsNjMF6dMBwOMGg,4776,0.6307,0,0.9414
DRYm8acQh2pYJAbQPF8D-w,4777,0,0,0.8973
DRrMF9i7I_TGPXxzmf6r2A,4778,0,0,0.8784
DS-82tnBaoKnGFB5tSJLKA,4779,0,0,0.9224
DS6ZlEf2758AVM2DJJd7Hg,4780,0,0,0.4921
DSJ3S8d4QwvukGlGw8N9hA,4781,0,0.8318,0
DT2rrnOzGmBSItlotPIIKg,4782,0,0.9242,0
DT90C_TU0yafaUYQofHvzg,4783,0,0,-0.7467
DTFOGN81zlhrYENyvwQ79w,4784,0,0.9241,0
DTUJvZ6s-f4P1GKarHCB1w,4785,0.8508,0,0
DTWEDNo_KFhKEK4rfTZRtQ,4786,0.7821,0,0
DTY3sHLCAqh55aQ3s8iARg,4787,0.9001,0,0
DTZu_5aL69W0AJtPS_UK5Q,4788,0,0,0.8188
DTlY9fw-TMnb21m_og5rrA,4789,0.8434,0,0
DTueHsSQKyA9OCDXJqfg0Q,4790,0,0.8932,0
DUBKVs_zM23Zpd_9cFYGww,4791,0,0,0.954
DUGjeGCQCN45xAYZxkTv8g,4792,0,0.5067,0
DUOH3UHFHq-Ryj1s6SfBXg,4793,0,0,0.9219
DUhEsPY-kRzimN6NMlnNYQ,4794,0.5319,0,0
DUiL-FcMQItcH1lucRQ3Qw,4795,0,0,0.9407
DUrsS30l9H6tIcmU9s00ug,4796,0,0,0.4946
DV9mGtDnukrxuxm7_DmsxQ,4797,0.9286,0,0
DVMXTXpTDn2HiCOeACgBjg,4798,0.662,0,0
DVXn5QMcJ7twWsA0eEyllg,4799,0.8731,0,0
DVhiUW_EnWZKgdGXrlTJ1g,4800,0,0.5459,0
DVwRIXFTudBno4kaRaezYA,4801,0.7312,0,0
DW4VMlZXYb5ezAw4a3TZMg,4802,0.9262,0,0
DWLG7mE3EgMJzdC1qpvRrg,4803,0,0,0.8896
DWSab_uKIAS9fdlvHAEH9A,4804,0,-1,0
DWhKgNo2SSTSz8pNe6-xfA,4805,-0.5167,0,0
DWhfnb3sIXihwPg4qmsh2Q,4806,0.5565,0,0
DWi47Hm2vg5Z1WCChJLq3g,4807,0,0.8747,0
DWzuKzXGxpCLJJVzGrMKLg,4808,-0.4419,0,0
DXEhGMDr1eCgFQzEs5HTIw,4809,0,0.0449,0
DXIIQuKQ3p8L6yUw7nGuZQ,4810,0.5011,0,0
DXZSSxT-NmmvwaMODCXOZw,4811,0.9397,0.9145,0
DXb2ECz8lbMNaNl5b52PhA,4812,0.8998,0,0
DY95NdqXaLqdaNM0qIHCpw,4813,0,0.9404,0
DYA9fr6S_Kt_LX_Engeo5A,4814,0,0,0.9569
DYEPP8K2ZqBqIHZmRxhV-Q,4815,0,0.7658,0
DYq69eNaX_JB2ae-sr-21w,4816,0.5849,0,0
DYxvs0OB_ZUz-acckMgD_A,4817,0,0,0.6726
DZMIRjbNLmoX34oU2pf68Q,4818,0,0.877,0
DZRcZEPBisfR-TsIqUconA,4819,0,0.9426,0
DZjWbKeOukq9Fb8rJRYZ0A,4820,0,0,0.8708
D_-NWbXPWQDN7kE1jkFQZQ,4821,0,0,0.9372
D_2eAKBi7VskSU7p49GCzA,4822,0.866,0,0
D_5gMTU6HFer8VlR8pypSw,4823,0.8303,0,0
D_ClILAvqdCdoFzggGY8ww,4824,0,0.9378,0
D_ELQoM1erfXvtUdaMXAoQ,4825,0.767,0,0
D_XiNHgOZ04gfpR22FUlnQ,4826,0,0,0.9072
D_dzNKTD9Lpkje3P0nsMqQ,4827,0,0,-0.9064
D_qgxX_jHJSVJpACX8CDVQ,4828,0,0.8677,0
Da1YsoioiD45kCX0smOcXw,4829,0,-0.1821,0
DaCRybINFT37855_j4vXbA,4830,0,0.5811,0
DaCeG3xFy0hZoK9coS90lQ,4831,0,0.4522,0
DaF1Ruw2IZxUQz8Ah8As-w,4832,0,0.3294,0
DaGbnK-Iuqd4rALEOphiLQ,4833,0,0.241,0
DaQ6IpoyKpF_D15kbpH0jw,4834,0.8991,0,0
DaWS4141pBMCgOv9DOM21w,4835,0,0,0.9192
DaqNW_wHyCcKPUa_aSV6Jg,4836,0,0.189,0
Db9LRQy07-inIeYGA701TQ,4837,0.9261,0,0
DbD-n_imXeBBUtCamcPpdA,4838,0.8826,0,0
DbYHzIK5fWnTKCw2NDeDwQ,4839,0,-0.4746,0
DbcFKSCveuePIIKXW7-qzA,4840,0.3868,0,0
Dbk6xhkVSGWz_xJeWLwruQ,4841,0,0,0.9427
DcHJXUV7a6T9Yo1lPg1WtA,4842,0.9517,0,0
DcTcFxHvNJG2mTLkdKvadg,4843,0,0,0.7801
DcqZDblGz0W45QmcWL95qA,4844,0.9465,0,0
DczNiDsh1bxB8rt_894Ebw,4845,0,0.9122,0
Dd6ElS2Cng3Qag_h4IQC-Q,4846,0,0.9013,0
DdZ8AGTyFWGzG_E7v6kZRw,4847,0,0.6541,0
Dde-itrH-XCBkaDTSIiHaw,4848,0,0.8168,0
DdhFLoRRxf6U09r3YlikDg,4849,0,-0.5057,0
De1ARFL7CevHaY1MKusdrg,4850,0,0,0.4539
DeURQMPv-dADZBB_f7NRcQ,4851,0.6951,0,0
DeW3QPuVRPGxiExrDdDmpg,4852,0,0,0.8761
Deo-I8B5V-tHqdLQiBYMwg,4853,0.8827,0,0
DfHnN2Z-iemVZqP-yYz2Og,4854,-0.6769,0,0
DfMMunsk4Kg3EJpFJakwDg,4855,0,0.9472,0
DfQra_Nbz5qdrQ49H9AmjQ,4856,0,0.9074,0
DfU3j_DJdJXGhugiOtr95Q,4857,0.9407,0,0
Dfan-t-GaTozEcxfhm3ChA,4858,-0.8568,0,0
DfgEU2OEXvT8yQi_y3PtNw,4859,0,0.2801,0
Dg1cJ224IfS2YwuJV5d5wQ,4860,0,0.9463,0
DgEUWw3MtFkKvM_qfaRAIQ,4861,0.9519,0,0
DgEv1Kn-WvFhRjaLsCIWqQ,4862,0,0,0.7998
Dgd8L0ZcVvmZ6O7blF9RWg,4863,0,0,0.7383
DgfDfBerJzj6w94sMgb_NQ,4864,0.9176,0,0
Dgx185t0xrXT8nboVCNBqA,4865,0,0.8962,0
DgybKTaGgQ8LWU79jrsubA,4866,0.8687,0,0
DhWUHVo3JhzaFbpoHdy69g,4867,0,0.9051,0
DhZnSoyq3mVUsADMJw6JDw,4868,0,0,0.9433
DiE84DbDJytNIsvxEjMebg,4869,0,0.9504,0
DiWKP7ikYzgBi8sCHWGzUw,4870,0,0.5011,0
DiWV26uEQagOwNiZZ842RA,4871,0,0.9442,0
Di_fPiySh4sgaEB8uTgP9A,4872,0,0,0.8601
DjJEFSlZO2wX7adeSFOjhQ,4873,0,0,0.8165
DjK6d99XivQTyw-bFn1rkA,4874,0,0.7862,0
DjMGSF_XgaDMEhkh7rpN5g,4875,0.7203,0,0
Djaa6J18tf-9lA9vV8md3w,4876,0,0,-0.3691
DjwLtrw7FAABoozcZJ4I0g,4877,0.8557,0,0
DkZVO_swvuPzb8XILt7gQQ,4878,-0.9741,0,0
Dkiu5_W908AgM12Yw5nybw,4879,0.2487,0,0
DlDTAvkJu9vB1a0d_keD2g,4880,0.8655,0,0
DlMfL9O_KX0oLOTJMv2yUQ,4881,0,0,0.9389
DlPvbn03v-a8FvOhBUhL2w,4882,0,-0.9407,0
DlgEV_dallfaldATkJNlqQ,4883,0,0,0.9065
Dm09OKwUPWJvonKLm5DoJw,4884,0,0,0.6231
DmjGFyZZLX6q9CWuR0QZZw,4885,0,0.9272,0
DmltX1gVY77wWd9nRg7zgg,4886,0.7953,0,0
Dn6ffX7YJhQYGTU9-ZYmAA,4887,0.9413,0,0
Dn82JCMwXkCkHrgwD4EtUg,4888,0,0.8665,0
DnZgfVxOxXW5fGwuzv_cBg,4889,0,-0.5974,0
Do0K4CVetwWgtBgnD7yWRQ,4890,0,0.8848,0
