user_id,Review 1,Review 2,Review 3
CdyR_Vg-K0sNPmfnjBRStA,,"If you like oysters you must stop here!! When we got here there was a pretty long line and we were told it would be about 30minutes. Then the people standing behind us told us that they have been for lunch everyday for the past 3 days they were in New Orleans. Needless to say we waited in line to eat lunch and then also came back later for dinner. 

The raw oysters are the best I've ever had. They are plump, clean and almost sweet. The charbroiled oyster are out of this world; still plump but now with the saltiness from the Parmesan cheese. You have to sop up all the extra buttery sauce and cheese on the plate with the handful of bread they give you. Another must is the oyster Rockefeller soup; so creamy and rich with a big juicy fried oyster on top.",
Ce34j2CUZ6FUf5rT-2X54A,"More timely, centrally located and professional version of Prince's hot chicken. Pimento mac and cheese and chilled black eyed pea salad are my favorite sides. Try to get the right ratio of chicken, pickle and bread for just the right bite.",,
Ce4FlkeycjZGHzneinApwQ,So delicious! I was so excited to try Nashville hot Chicken and this place didn't disappoint. Definitely worth the wait in line. The staff was amazing and friendly. Wish I lived here just for this chicken.,,
CeGkQXMaequBJP3hm5k_ng,,,The food was actually good! It is located off bourbon so make sure you just leave your house or hotel whenever you place your order to avoid your food being cold. If you bring a friend you can park illegal real quick to pick your food up. I didn't dine in but the takeout was really good and the price wasn't bad at all. I brought two meals for the price is $32.00 and I'm New Orleans that isn't bad. I also order at night when bourbon street is usually poppin so if you go during the day you should be fine. Anyways five stars .... would I go back ? Mmmmhhh we will see
CeXoewl5ClxeugM0vbYL9g,I Stood in line for an hour and 45 minutes but my weight was nothing short of amazing coming all the way from New York City how do you bees has to be one of the greatest fried chicken spot I have ever had in my entire life it was extremely crunching extremely moist and extremely flavorful overall I read this place for taste phenomenal sad part is that you have to wait so long but I guarantee you that the wait is surely worth it it is no other chicken like it.,,
Cep8WlXpdmJ_NJ92hnd8xw,"Best Hot chicken in Nashville, the parking situation.....sucks, but it is what it is.",,
Cf6Hu4wexJUY4BdYdtWntA,,"This place was amazing! The line was super long outside but they have great service so it does not take that long. Plus its NOLA, so grab a drink and just have fun waiting in line. We came for and got the char grilled oysters. I hated oysters before that day. They were so delicious that we wanted to order more as our dessert! The drinks were good, the servers were super nice, and the food was spectacular. Definitely a must go whenever in NOLA",
CfKT4Pr7QYIUlcq4fnKfgg,"I love Hattie b's and make it a point to get my fix every time I'm in nashville. The wait wasn't too bad on this Tuesday evening, though I quickly thought that a separate beer line would've been great to enjoy a beer while waiting. 

This time around I ordered the small dark plate (as per usual) damn hot with a shut the cluck up tender. My mistake was trying the tender first and quickly realizing I wouldn't be able to feel a thing afterwards. Now I know damn hot is my limit, and also didn't realize the plate didn't come with sides. Good thing I was able to steal my coworkers fries and mac and cheese! 

The banana pudding was a nice sweet dessert- you can't go wrong with this or the peach cobbler (with ice cream of course!).",,
CfjZURcbaKtiSsORx3Y17g,,"Ok food but portions seemed a bit lacking. We had the jambalaya and it tasted ok but the platter of rice was small and not filling. The shrimp po' boy was pretty good but wished it came with some sauce (tartar maybe?) and some side dish (like cole slaw). The charbroiled oysters had good flavor but were a bit salty, you definitely need to eat the plain bread slices with it (wish I had some butter to put on the bread). The bill added up do to the small portions of food.

The place smelled like an old musty bar.","Spacious restaurant on multiple floors. Be ready to climb some stairs if seated upstairs. We had the crab cakes, jambalaya pasta and the redfish. The crab cakes were big and good but just needed to be a bit warmer. We really enjoyed the Cajun jambalaya pasta. The sauce was packed with great flavors. The redfish was decent but nothing to brag about.

Service was good and attentive."
Cfkik5CyXjJW1qvVYaXFQg,"I was here on vacation,  Hattie B's kept coming up,  so we decided we had to try it! This is very popular,  we got there about 15 mins before opening and there was 1 group in front of us,  by the time the doors opened the line was around the building.  

Chicken is very good,  batter is not too thick.  Only complaints I have are the sides are meh, I had better Mac n cheese along with greens while there.  I would also suggest going hot if you have any tolerance to heat. The medium was very mild and I consider myself a wuss. All in all,  it was good,  but if I find myself in TN again,  I would try a different hot chicken place.",,
Cfmw4egCfnTlLRxkFEFehQ,"I went here on a date night with my boyfriend. It's a cute little joint! The cashier was super nice and helpful ( it was our first time there so of course I had a ton of questions ). I hate to say it, but my mom needs to step her fried chicken game up unless she wants to be runner up to Hattie Bs",,
Cg7M1UAkXXfGxJGSCRJorg,"The chicken and sides here are so good! I personally like to go with the hot on the weekdays and the shut the cluck up on the weekends due to the unpredictable result you may or may not experience after eating that fire! The baked beans are sweet which I love others may not but to me they are top notch. The Mac and cheese and cole slaw are close seconds to the beans. This place really knows how to move a crowd thru so if there is a line stand in it proudly...it's worth it! I also like that they have paper towels built right onto the tables so there is no chance you get stuck with no napkins which has been a problem in the past at other hot chicken joints, and the self serve fountain drink machine is wonderful too after a hot chicken chocking incident in the past as well lol. This place will be here for awhile!",,
CgZ96-uqb8x3NQ9H8vEZww,"Stopped in for my first visit with Hattie B's on a Tuesday at 3pm and there was NO LINE!

The chicken was delicious, and although I ordered the Medium heat tenders, I'm pretty sure I could've handled the Hot.

The restaurant was a little small, crowded, and unkept -- but I suppose that's to be expected in a very popular local staple.",,
Cgtr2JAIXttZ2QnBLA3Fng,,There is always a line at this place. It was well worth the wait. I experience my first oysters here and they were delicious. Chargrilled oysters are insanely good as well as their gumbo. They make their drinks strong if your into that!,
ChEBfVLO1hYtQnwWFwN4dQ,,"I really, really wanted to love this place. The long line seems like you are waiting for something off the chain. So I did it, got in line and waited.

I came on Labor Day for lunch. The line wasn't too bad. About a 20 mins wait. We were seated in back, no complaints. Our waiter was super busy with the hustle and bustle of the restaurant. I started off with the famous chargrilled oysters. I have had my fair share of oysters. I was disappointed that these oysters were small and sandy. My boyfriend and I shared the Medley and Seafood etouffe. Small portions and the flavor was mediocre. 

I love NOLA and all the flavors of the South. It was definitely disappointing that this was not a hit for me.",
Ch_7uOfV3bSWS9f1aGFkrQ,,,Pre-COVID-19 Review- We were in NO for the day and decided to go to Oceana Grill. It was difficult selecting one place to eat but we wanted it to be a touristy place.
ChrdTlE-ATD7kil4mPU14w,,"After coming here many times to enjoy the grilled oysters, this time was a total letdown. The oysters were over cooked, dry and tasteless. Unfortunately, this place is no longer worth the long wait to get inside. They are apparently just living off the past. Very sad. 
The next night we went to Drago's had grilled oysters that were perfectly done!!",
CivLOrB36bhEgnOQEuUzWg,,"Never gets old.  Always packed though!  So if you're remotely hungry, stand in line!  

Oysters every which way , and all of them are spectacular!  Get creative and adventurous and try em out!  

Dozens and dozens of fresh are the way we went with it and for me I wouldn't have it any other way!","Love this spot!  Never too busy, pretty easy to get a table.   The service was excellent !

We got the turtle soup, fresh raw oysters on the half shell, shrimp creole, and of course a few drinks!

The soup is spectacular ~ seriously exudes deliciousness.  Open late and definitely will be back!"
Cj1k8zkMFrBs2SbnPGDTHA,"We had heard about this place and everything we heard was right! It was excellent! We had to wait a few minutes in line before it even opened on a Sunday morning, but you know that's always a good sign! We had the hot chicken, waffles, pimento Mac n cheese, fries and the banana pudding.  We shared everything because the portions were large. Would definitely recommend this place while you're in Nashville!",,
CjAhx86X9m4HboMLxftItQ,"Not enough great things to say about this place. It took me over two years and several visits to the Nashville area for me to finally make it, and I'm so glad I did. 

This heat on this chicken is as amazing as the crispy-ness and flavor you'd come to expect from good southern cooking. 

Can't wait to be back.",,
CjDHwUI7Jz38XyDKa42ryA,,"On our last afternoon in NOLA, my wife and I just had to go to the institution that is The Acme Oyster house.  (French Quarter location)

I can't really do or say anything that hasn't already been said.  Acme Oyster house is just that good.  

My only advice would be to get there early to avoid lines- I heard that the lunch crowd can be up to an hour wait.  We got there at 10:45am and were immediately greeted, sat, and had drinks in front of us within seconds.  

We had a plane to catch in a few hours and knew we wouldn't eat for at least 5-6 hours-- so we ordered properly:  6 raw oysters, 6 chargrilled oysters and 2 po' boys.  

The oysters were shucked right in front of us, and served ice cold.  A little Tabasco, a squeeze of lemon and a dash of cocktail sauce and I was in heaven.  The chargrilled ones were quickly broiled with garlic, Parmesan cheese and butter on them.  Served with white bread to sop up all the garlicky-buttery overflow.  As good as the chargrilled ones were, I actually preferred the classic style.  

Po boys!  My wife's first.  She got the fried shrimp po boy with all the fixins: lettuce, pickle, mayo.  Outstanding.  I got the ""Fried Peace Maker"", which is allegedly the #4 best sandwich in the USA!  (And it lived up to the Hype!)  it was served on a fluffy and crunchy French-type baguette, filled to the brim with crispy fried oysters and delicately fried shrimp.  Topped with lettuce, tomato, pickles and a Tabasco-infused mayo.  It was every bit as good as it sounds!!  

Acme is the definition of comfort food prepared like a Boss.  Phenomenal food and great service.  Run- don't walk there!!  Can't wait to go back.",
CjII4qAZ0r4g4eWoJIgcig,,,I've eaten here twice - three years apart. Both times the food and service was great. The crab cakes are a must! I took my boyfriend here and made him to try the crab cakes (he usually doesn't like crab cakes) and he loved them. I will return to Oceana just for the crab cakes each time I visit NOLA.
CjJhEzdWQNEKa7grwPRQyg,"Hattie B's!!!!! Wow! Best fried chicken I've ever had. And I don't even like fried chicken! But OMG this chicken is juicy, hearty, and he the best spicy hot seasoning all over it that I've ever tasted. 

So many people in Nashville say ""get the hot chicken!"" And there's several places that serve it. But after continuous questioning of the locals, 9 out of 10 say Hattie B's, so that's where we went. 

Who cares there's a long line, is part of the experience. Don't be scared to go HOT... It's not smothered in hot sauce, it's the seasoning that is Hot. I'm not very good with spicy food, but I split my order between medium chicken and hot chicken, and although both were delicious, I was surprised so realize I could handle the HOT very well, and the flavors were on point! Bravo chef, amazing. 

The extra hot does taste a bit different, you can really feel the heat in the spices. I didn't try clucking hot, everyone in my group was too scared. Lol. 

Also, the pimento Mac n cheese was amazing, the coleslaw was amazing, and the baked beans were amazing!!!  To top it all off, there's several delicious craft beers on tap. 

If you're in Nashville, you GOTTA GET HATTIE B's HOT CHICKEN!! yummmmm!",,
CjSGzldBiCDrM0QHhlwbhA,,,"Convenient location, on bourbon st corner, great food, drinks/beer prices surprisingly relatively low for this location. 2nd floor dining room definitely better, nice art on the walls."
CjVUaf3GA_5tilu4YrQAEw,,First let me say I love all oysters except fresh. I had a dozen chargrilled oysters and was not impressed. I have had much better elsewhere .These were overcooked and over seasoned. My friend had the same issue. The roast beef/debris po boy with cole slaw was really good. I have been there with friends that rave about their fresh oysters which I did not have. Very casual/ fried food menu. Not worth spending 45 minutes in line for.,Good food big portions at a reasonable price. The woodgrilled oysters and crabcakes are the best. Very rich but also very good. This restaurant is always a thursday night tradition first dinner in New Orleans for us . Casual and good
CjzwYUYlusADOU4CtSXYeA,"Hot chicken is pretty good... but it's probably not worth going way out of your way to try one of these places.  There are many great places to eat in Nashville, I'm not sure why you'd need to make this a special trip.  It's basically just friend chicken w/ some cayenne paste/pepper or something.  I dunno.... long waits too.",,
Ck0x5iCLYD-2h0gNfe2oCQ,"I live very close to Hattie B's.  I have taken several clients and friends to Hattie B's.  I would have to say that they are the best chicken in Nashville.  Price and food quality are very reasonable.  I am not a spicy chicken fan, but they made me a believer.  Great job and keep it up.",,
Ck16ToZtZ7Wf3Vim6aSYgg,,,"Great food and excellent service. Our server was Erica, she was fantastic.  There was a lot of  NOLA signature staples on the menu. Great location.  There was a long line waiting when we left so it's very popular."
CkKZ77OcsctbqyOScb3M7g,,,"Was here a few years ago and it's just as good now.  I was seated immediately, staff was very welcoming.  Pamela is a great server.  I had the sausage gravy and biscuits.  Delicious and plenty!"
CkqcinPlx0q6erJ8c0TZTQ,,,"Loved it! Great restaurant. When we first got there, there was a long line of people waiting to get in, luckily we had a reservation. 

The food was just amazing!!! Everything, from the alligator tail bite appetizer, to the main course of red fish. Just delicious and well cooked food. 

The service was great as well. Very attentive staff. 

Location is right in the French Quarter, near the famous Bourbon street. 


Highly recommended and must visit if you are in the area and a seafood lover."
CkwAmZutnL7nMF1oUWUFoA,,,Bar tender doesn't know how to make a decent drink. First too much ice then doesn't put alcohol in the second one. Then they bitch about us complaining about it. Shit experience
Cl9vk70UwYIQ3NOJRGdKPQ,,"Chargrilled oysters. 

The fresh oysters were fine, but I'm a fan of getting a variety of different oysters and savoring their differences. They had one giant, milky kind with very little brininess. On the other hand, these oysters were excellent chargrilled. 

Other items were good, but not amazing enough to justify the queue that lines the block.",
ClBEaik_YF_5SjtnXIV_WQ,,"Best oysters anywhere!!! Always fresh, cold, and very large size. Delicious cocktail sauce too. We visit every time we come to NOLA!",
ClKS1U82jOn8T5WIuFpnkw,,,This restaurant was so wonderful the last time we went to New Orleans that we remembered it.. and took another group of friends there this time.. the food is always excellent and I love the selections of specials that they have each evening.. this time I had the catfish smothered in a delicious creamy sauce and covered with crawfish tails..to die for :-) one of the things I really love about this place is that they serve dinner late.. I recommend this restaurant to everyone visiting New Orleans
ClNzn9xcTxN_KIvO9iLyJQ,,"If you are in New Orleans, you need make the time to go to Acme. The waiting line is always very long but it is totally worth it.  We tried their char grilled oysters which was awesome and way better than many other places that serve the same dish in the area. It is a must if you make it to Acme. Other dishes were good but not the best. We ordered their boo fries, boudin sausage, gumbo, shrimp ettoufee and oyster shots.",
CllLV_3SQcG6m-oE9JoDFQ,,"Love the convenience of the location since it's right down the street from my boyfriend's in Metairie.

Service is usually good and efficient. The oysters in my opinion are just as good as any oyster hotspot in NOLA. But if you want to go somewhere for a better price, but without location convenience, try The Blind Pelican on St. Charles. Cheaper during happy hour and just as fulfilling. 

I also have ordered the jambalaya which I think is phenomenal. I believe it has chicken & sausage - which is pretty simple but tastes like homemade jambalaya. I usually ask for shrimp on the side. Good combo. 

Everyone must love Acme because every time I'm here there's at LEAST a 10 minute waste. Luckily, their bar almost always has an open spot to either grab a beer or a bite for those with smaller groups, or in a hurry.",
ClqjpJonzLUGrZLtmtYTdg,,,Best place everrrr!! Best seasoning and the music they played was good too lol very friendly happy staff love Oceanas! Bbq shrimp and Cajun fries with gator ( first time trying gator) was amazingggg And my favs!
CmDPkPrHsYcaHrwTr56Dvg,"Went there and had take out for lunch. Heard is was good, but was real nervous about take out! But day meetings made it so. The food was great. We had a dark meat lunch: with banana pudding. My Sister had wings and loved them too. This was arguably the best fried chicken I ever had. And I couldn't even eat there so I'm sure even better there!!",,
CmHGAxhStJ2XCqLKQXlQlQ,,,"I love coming here! I'm from NYC and I take a trip here every year. No complaints about anything on the menu. They have a waiter (Jamal), he is very pleasant and attentive. I request one of his tables always"
CmHpPPiUSqy4gVIeJyF8LQ,,"Had chargrilled oysters at Acme and Felix's. In my opinion Acme was by far the better place. Felix's left me with a an unpleasant grill taste that came up on me all day. Acme was OMG good! These two places are across the street from each other. 
Acme is the real deal if you want to experience this treat!",
CmR9s-2zH20UkmUt5Qwqnw,,"Just sneaks into 4 star range. I prefer Felix's a bit, but Acme has a wider array of food options. Raw oysters are merely decent from my experience. Roast beef po boy and oyster po boy are both quite great. Service is pretty friendly, and has a very nice beer list. Defintely is a decent place to go to with friends or family; would definitely come back.",
CmZ4sCqz5CROg0evXHaENw,,"Was disappointed to find that they ran out of chargrilled  oyster, but the delicious fried alligator made up for it. 
The wait wasn't very long at all. The food arrived quickly and the drinks were both a 5 star for me!
Loved everything about the visit! I hope next time they don't run out of the oyster because I would've loved to try them out",
CmZFVQhLg9Eu1v_YehSkYw,,,Amazing food and service. They were well organized and everyone said hello and greeted us! Everyone in my party of 8 raved about their food for days!
CmjQyDQImnlhXROkVOrhPw,"As an example of decent fried chicken, I'd have to give it four stars. For the price... that's why it's not 5. A half chicken is $13 and it really is just two pieces, the front quarter and back quarter. 
I didn't get any heat but a friend thought the mild was still a touch too much. 

Most important key--order it online and walk past all the people waiting in the sun, glaring at you for doing such an ingenious move and jealous that they didn't think of something so obvious. Eat it at your office, at home, at the park, at the hotel... no need to sweat it out at the restaurant.",,
CmtZvfoiyih-MSasTKpqmg,"The line may be long, but it's worth it!! Hang in there for the best hot chicken in Nashville!! Be sure to get some sides too, they are delicious!!!",,
CmwXQBjhqxnuGmZMgmdPdw,,,I've been traveling to New Orleans for 26 years and walking by this place. Glad I finally stopped in. Seafood omelette was delicious. My only suggestion is it be served with grits or a choice of grits or hash browns. Bloody Mary was tasty and service was very friendly.
CnQru3rAjmDEIjsQFgF1Ig,,,"At the suggestion of family members who ate here a few months earlier I decided to patronize this restaurant while visiting NO.  
The  food is ok contrary to the rave reviews posted on Yelp. 
I had the crab cake appetizer. The crab cakes were warm although the plate it was served on was extremely hot. 
My friend ordered the gumbo at the suggestion of the waitress. Gumbo was a huge disappointment. Gumbo was not eaten. 
For the entree I ordered the crawfish étouffée with fried crawfish tails. Again the food was served warm and there was an odd taste. Most of this dish was uneaten. 
Truly disappointing meal."
CnSkiqatbrNDhB5XX5HfCg,,,"Hmmmm yum yum yum! Great place to eat in the French quarter! Tasty, fresh seafood, great staff, but BE SUrE your whole party is there or they will make you wait!"
CnUlrMH800HkR--r3zn9MA,"The wait is cluckin' worth it!! I literally have been craving Hattie B's chicken ever since I left! Visiting family in North Carolina, my Aunt, Uncle & I took a trip to Nashville as we've never been. Before I hopped on my flight to Raleigh, I was reading Travel + Leisure which just so happened to showcase Hattie B's as one of the best restaurants to eat at. SOLD!

Yes, you will more than likely have to wait like we did BUT it's totally worth it. The chicken is flavorful & tastes like real southern comfort food. I got the pimento mac & cheese & baked beans for my sides - couldn't keep my fork down! This is a 'must eat at' on your Nashville  vacation!!",,
CnZuaNRWToawY7CL3c3NtQ,"So I will start with if you are not open to waiting in line this might not be the place for you, as we came on a Monday afternoon and the wait was around 30 minutes. However, once we ordered the food came out really quick! 
Besides the line this place is awesome!! I got the fried chicken sandwich and got the chicken hot, which was the third spiciest option. It had a good kick but did not overpower the flavor of the sandwich which is important to me. For a side I got the pimento Mac and cheese which I was also very impressed with. I really enjoyed the pimento flavor which is something I am not super familiar with being from the west coast. Overall, I would most definitely recommend this place as the prices are very reasonable and the food is delicious!!",,
CnjK0VmUTzF-zPEM6QGvpQ,,,"For a great casual seafood feast give this place a try. The shrimp platter was about 20 HUGE shrimp, nicely seasoned fries, hush puppies and really yummy coleslaw-$16! Two in our party had the crab cake burger and they loved it. Also quite the large portion for $10. So many spots in the quarter are all show no go, and this place is a great value. I would be interested in trying some of their pasta dishes. I saw one go by and it looked lovely. The best food in the quarter? Probably not, but the best value I can guarantee you that!! Nicely decorated and clean bathrooms also. If you've spent anytime in the quarter you would know why that is noteworthy! I will go back for sure!"
CoOapqZ3aAZGt7P7qT4y-Q,,,"Was recommended this place by our hotel on our first night here. They have a sampler platter where you can try etouffe (soup), jumbo, and red beans and rice all at once. Their oyster Rockefeller was good, not the best I've had (other places will offer garlic bread with butter to eat with the oysters, at Oceana you just get a couple plain bread slices) but still respectable. The cocktails were great, I loved the Ragin Cajun Bloody Mary!! Would definitely recommend to those who want to try several NOLA staples at once, since they offer several sample platter options."
CoULkkk4RQ2q5yfT6ULdCw,,,Went here the first time because I had a coupon from my cab but it was great.  I've been back many times since.  The crawfish omelet is great.  Can't speak for anything else because I have ordered it every visit.
CoYwLNgMNzviYwQ_7tcUcA,,"LOVEEEE LOVEEE acme!! I was seated quickly and waited on promptly by my handsome and great waiter Clay!!!! He was awesome! The service was great, hospitality was just the way it should have been like Nola is known for and the atmosphere was omg wonderful!! Acne is very family friendly!! My food was delicious, I love my southern Cajun food and I tried the Étouffée melting bowl that Clay suggested (made spicy for me) and IT WAS DELICIOUS!!! ""Thank You Clay!! """"",
CojvDL3mNijk0uZJf1B4EQ,,,Excellent atmosphere. Our waitress Megan was fabulous. Food delicious!
Cp10iqqbOWOmzgW-EmrmaA,,,"Stumbled onto this place after leaving the mango daiquiri place below on the corner. Firstly I was surprised how big it is. Consisting of a few levels.  We were greeted and seated on the 2nd Level right away.  The server recommended their Cadillac margarita which I tried and was pleased with. They didn't hold back on the liquor! I ordered the Cajun pasta for lunch which came with shrimp and alligator sausage.  It was good, the noodles cooked evenly and the sauce was just enough. Let me add that they layer that thang with tons of shrimp and sausage so you will leave full. Garlic bread was just okay and nothing special but all and all it's a place I'd visit again."
CpF7DFGTijUDIEwHVFmJYQ,,,"Me and my girlfriends ate here 2 days ago during the Essence Festival and it was AMAZING!!! I had shrimp poboy and seafood gumbo which was delicious. The poboy had slaw on it instead of lettuce which was so so so good and the gumbo was FULL of chunks of seafood!! Not to mention the fries was delicious.  The only bad thing I can say is the water is horrible and it was a bit pricey for what you get. It's so many more places in NO with authentic creole food with cheaper prices. It's not an elegant place but there prices would make you think so. 

The line.... Please don't be fooled by that long line, I think they intentionally do that to make people curious about the food and eager to eat there. Trust me it won't take long at all it was about 20 -25 people in front of us and me and my sister walked around the corner my girlfriend called us in 10 min and said hurry up come back is only 4 people in front of her now."
CpM970FoZVTX_JGZqe2QaQ,,,"This place is nothing but the truth! Located right in the French Quarter's.  We stopped in for a late afternoon lunch. We were greeted and seated right away. We didn't have reservations.  The staff was so nice and polite. They even opened the door for you.
Our server name was Marlon. He was so nice and checked on us regularly. He gave us some drink recommendations. I went with the Ocean-tini. Which is like an Apple Martini with a splash of Midori. Btw Midori is melon. 
That drink was good and not watered down
Like some of the others I've tried since I've been here. Now on to the Appetizer. We shared 
The Cajun Alligator Sausage. I love trying something new and that was Delicious!
I had the Fried Seafood Platter. Added on the Softshell crab for an additional price. It did not  disappoint me. My husband had the Blackened Bayou Duck. It was topped with a Crawfish mushroom sauce. When they you will be back for this treat. You sure will. I plan on ordering that the next time we return. 
We had window seating that was perfect! 
We plan on returning. Ask for window seating if you have a party of Two. I can't comment on desert as l was so overwhelmed from the seafood but it's all good!  Definitely on my next  visit."
Cq1KuFVWv5MSL22t4sk1Jg,,Not a seafood person AT ALL! But my husband is so we tried it out. You will not be disappointed! Food is AMAZING and customer service is even better!!! Most definitely will be a must stop when we visit NOLA every year!,
Cq6DKlVEugHaH1u90AYPZg,"We went today (Sunday) because our hotel is right across the street. We knew we had big dinner plans at 7pm but this was our only real chance to try Hattie Bs before heading home. Got in the already long line at 11:30am and finally ordered our food a little bit after 1pm, which we expected. The wife and I split the large white meat chicken, hot (which was the middle spice) option. They even put each half on a separate plate for us. Our sides were the bacon cheese grits (Sundays only) and the pimento mac n cheese. To start, let me say that they had staff outside the line to take your drink orders while you waited to head inside! Amazing. After ordering, your food got to your table within fifteen minutes. We only planned on a taste so we would still have an appetite for dinner later. The chicken was steaming hot, juicy, spicy and delicioso! We had to force ourselves not to eat it all for two reasons: the big dinner later, plus we have a microwave in our room to reheat it later on or the next day. Though the sides were nowhere near warm enough, we did not care because we knew we could heat them up again in the next day or two. The staff were always smiling and helpful to new-comers; prices more than fair; plus we did not feel rushed out the door once we were finished eating. Though I have heard this might have been a tourist trap, I wish I was swindled this way on every clucking vacation. Next time I will get the even-spicier chicken option.",,
Cq7eJe3ghqCisTxjDk2uwg,,This is the only place that we ate at twice while in New Orleans. The wait outside was not quite as long as it looked either time. We ate at the bar on the first trip and enjoyed watching the man shuck the oysters. We both had Po Boys on that trip and they were outstanding. On our second trip we went with the chargrilled oysters and were happy with our order. Stop here and enjoy the seafood. Don't let the line scare you.  Their is a good reason for the long lines. Its good food and service.,
CqHfl-6xwZrr89lbJJhU5A,,"Totally lives up to the hype! Delicious oysters and po boys. I recommend getting the charbroiled oysters, they are smothered in garlic butter and come with bread. Ended up getting more garlic butter on the side since it was so good! We were told the wait would be around 20 minutes when we arrived, and ended up being seated after about 5 minutes. Delicious food and nice staff!",
Cqmn-IdPB2XS44GsUvaa6Q,"Very flavorful and juicy chicken. But I regret underestimating and choosing their highest ""Shut the Cluck up"", and I am an Indian guy who enjoys super spicy Indian curries that most non-Indians can't handle. Will try at least one spice level below next time. Also, as many others have pointed out here, the parking is messy and the lines are long; I had placed a to go order online, and that saved a lot of trouble.",,
Cr5k9Iq6GC5V4bfHKNt-fA,,"BOMB, BOMB and did I say BOMB!!!! Being from the West Coast it is difficult to find a good Po'boy and Louisiana styled seafood. I don't know where to begin with this place. First, please do not get scared by the line outside the door (it moves fast). Second, staff was very friendly and inviting. Okay, now for the food. Charbroiled oysters (drool), Oyster/Shrimp Po'boy (drool), Seafood Gumbo, as Homer would so eloquently put it (ahhhhhhhh, with some drool dribbling down his mouth). To top it off they had Yeungling by the pitcher!!!! I will admit, this may not be the most authentic seafood New Orleans has to offer but it is a fabulous introduction.",
CrOSQAyOPR12PRXBkdwgfA,,"I visited once on a trip to NOLA with friends. When we asked the locals where to eat, Acme came up more than once. So of course we had to check it out. When we arrived, there was a line outside and we were told it'd be 25-30 minutes but we were seated in less than that. We almost decided to go somewhere else, but boy I'm glad we didn't.

As you've already read in the other reviews - Get the char grilled oysters! You won't regret it. The crawfish etouffee is also amazing, as are the staff. I will definitely return if I'm ever back in NOLA.",
CrQvCpC7BOsvk_3f0HR8DQ,"A fondness and slight familiarity with ""Nashville Hot"" fried chicken brought us to Hattie B's Chicken (original location) during a weekend stop in Nashville. 

Overall, a tasty chicken spot. Here's a quick primer of our visit:

(1) parking is expensive - prepare to pay over $10 to park relatively nearby.
(2) there will be a line - we arrived about 20 minutes before opening at 11am on a Sunday, and it took us about 30 minutes to get inside once opened.
(3) the chicken can get HOT (flavor) - generous portions, but ask for your flavor(s) wisely.
(4) seating is limited, but we scored the last open table we saw. Be swift, nimble, and ninja-esque to grab one yourself.
(5) We dined on the tenders, exclusively, but the pricing was solid.
(6) Great sweet tea, bad coleslaw. The former was amazing, the latter might have been the worst I've ever had. Might have been a poorly prepared batch, but it was very disappointing.

Now you know. Worth it? Definitely once. You can decide from there.

*** Line tip: order ahead for to-go or carry-out, and they let you skip the line and even jump to a table if you decide to stay. Pretty slick!",,
Crckttv12lhD2KrHy9Khyw,"Never had hot chicken before.  I'm addicted  now.  Don't be surprised if there is a line out front.   This place is worth the wait. Best time to go is around 4:00 pm.  

Everything is good here.  We had medium Heat is plenty hot.  Peach cobbler is a must.  
Prices are reasonable for the quality and portions!",,
CroLKvkWdR7pm2_4OusTgA,"The fried chicken was excellent. While we did have to wait 30 minutes for our food to arrive at our table, it was well worth the wait. The ""hot"" has a good kick, but I was honestly expecting it to be hotter, so next time I will be going up in heat. 

The Mac & Cheese was incredible! It had chunks of pimentos that complimented the noodles and cheese. It was by far my favorite side item. The potato salad was also very good, with bits of potato skins, along with potato chunks.

The portions are HUGE! Both my wife and I could have shared a plate and sides. Be prepared for long wait times as the line was consistently outside the door the entire time we were there.

Lastly, prepare to pay for parking to eat here. They have a few spaces reserved for the restaurant, but those fill up very quickly. Its also on a busy street so getting in & out can be a challenge too. 

We really enjoyed this and will be returning!",,
CrpQJGls_uR9iwCRwS0jlw,Great hot fried chicken! Take it from a true Korean: the Damn Hot is DAMN HOT. Recommend 1 level down if you want the heat.,,
Cs0z3IrpOGqRbDOp0Zo2bg,,"Delish!  I got the broiled oysters, YUM!  And the crawpuppies were awesome.  Red beans and rice, almost as good as hubby's.  Crawfish poboy, delish.  The bread pudding was pretty snazzy.  Waitress, not so much, but I won't hold it against the place!  Definitely stop here if you have time!",
Cs72RRoeaDYlzTI559baAw,"Hattie B's is a staple for Nash hot chicken! See my other Hattie B's review for details on the food. One thing to note about this location is it's in a popular tourist/going out area, so you will probably run into a long line. During Covid I've noticed that line is not socially distanced which is concerning, although it's outside and people have masks on. So, queue up at your own risk.",,
Cscvn67CTOI4Rf4J8F5k9Q,,"This was a great find in New Orleans. The line was long but the service team worked fast to get everyone in the door. Once we got in the food came in less than 10 minutes after we placed my order. We ordered the seafood gumbo, seafood étouffe, and the chargrilled grilled oysters. The étouffe was delicious and gave a great reference for southern seasoning. Not to mention, every spoonful was balanced with shrimp, crawfish, and rice. The gumbo was super dope and could only be enhanced by making it a larger serving.  Not only was the food awesome, but the staff was sweet, understanding and efficient at meeting our needs and even gave great bar suggestions for the quarter. Definitely a 5 star experience! 10/10 would visit again",
Csjs3VuAlnL5b2QnWYImbw,,,"The wait can get crazy be prepared. Service was just average. Our waitress took forever to come around and the food took just as long. 
Oysters Rockefeller were great and the gumbo was delicious! Their smothered fries were ok."
